received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url
2026-01-02 18:20:48.332551522 +0000 UTC,341011002,51,47,132097.6,753.92,31.827316666666665,34.60801666666667,2026-01-02 18:17:53.117276288 +0000 UTC,31.717076666666667,35.999379999999995,2026-01-02 18:20:48.332551522 +0000 UTC,True,"https://www.google.com/maps?q=31.717076666666667,35.999379999999995"
2026-01-02 18:20:55.523027562 +0000 UTC,273396190,7,31,42989.9,298.45,44.900753333333334,38.05405833333334,2026-01-02 18:18:31.479668423 +0000 UTC,44.51543166666667,38.00955333333333,2026-01-02 18:20:55.523027562 +0000 UTC,True,"https://www.google.com/maps?q=44.51543166666667,38.00955333333333"
2026-01-02 18:22:07.889350426 +0000 UTC,357476000,6,5,129544.9,431.69,31.815328333333333,34.60113333333334,2026-01-02 18:17:07.801598464 +0000 UTC,31.69709,35.96421,2026-01-02 18:22:07.889350426 +0000 UTC,True,"https://www.google.com/maps?q=31.69709,35.96421"
2026-01-02 18:22:12.99356416 +0000 UTC,258520000,10,12,5876581.3,95826.95,59.16288833333333,5.8650883333333335,2026-01-02 18:21:11.668629363 +0000 UTC,6.5,0.08333333333333333,2026-01-02 18:22:12.99356416 +0000 UTC,True,"https://www.google.com/maps?q=6.5,0.08333333333333333"
2026-01-02 18:22:21.616385641 +0000 UTC,273397190,17,57,49712.3,85.69,44.727358333333335,37.774436666666666,2026-01-02 18:12:41.452497604 +0000 UTC,44.64049833333333,38.391255,2026-01-02 18:22:21.616385641 +0000 UTC,True,"https://www.google.com/maps?q=44.64049833333333,38.391255"
2026-01-02 18:22:22.306502792 +0000 UTC,299999999,18,19,2248746.0,17481.25,59.44176166666667,24.76746166666667,2026-01-02 18:20:13.668890574 +0000 UTC,48.387683333333335,-4.498433333333334,2026-01-02 18:22:22.306502792 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498433333333334"
2026-01-02 18:22:40.657250445 +0000 UTC,352140000,38,0,128491.4,636.03,31.834163333333333,34.647063333333335,2026-01-02 18:19:18.635466526 +0000 UTC,31.717091666666665,35.999363333333335,2026-01-02 18:22:40.657250445 +0000 UTC,True,"https://www.google.com/maps?q=31.717091666666665,35.999363333333335"
2026-01-02 18:22:41.51811544 +0000 UTC,219133000,38,41,138092.8,759.41,31.826916666666666,34.54428333333333,2026-01-02 18:19:39.676408093 +0000 UTC,31.717086666666667,35.99937,2026-01-02 18:22:41.51811544 +0000 UTC,True,"https://www.google.com/maps?q=31.717086666666667,35.99937"
2026-01-02 18:22:41.67560081 +0000 UTC,255915590,38,40,133441.8,2186.14,31.833190000000002,34.59433333333333,2026-01-02 18:21:40.635765716 +0000 UTC,31.717100000000002,35.99937,2026-01-02 18:22:41.67560081 +0000 UTC,True,"https://www.google.com/maps?q=31.717100000000002,35.99937"
2026-01-02 18:22:58.071840215 +0000 UTC,636025403,59,58,128805.0,719.31,31.828106666666667,34.64306833333333,2026-01-02 18:19:59.005126253 +0000 UTC,31.717076666666667,35.999361666666665,2026-01-02 18:22:58.071840215 +0000 UTC,True,"https://www.google.com/maps?q=31.717076666666667,35.999361666666665"
2026-01-02 18:23:12.98209163 +0000 UTC,258520000,12,11,5876580.3,97961.74,6.5,0.08333333333333333,2026-01-02 18:22:12.99356416 +0000 UTC,59.162881666666664,5.86504,2026-01-02 18:23:12.98209163 +0000 UTC,True,"https://www.google.com/maps?q=59.162881666666664,5.86504"
2026-01-02 18:23:16.434254064 +0000 UTC,538090682,14,14,133019.8,246.13,31.84333333333333,34.600166666666674,2026-01-02 18:14:15.995726352 +0000 UTC,31.7165,35.9995,2026-01-02 18:23:16.434254064 +0000 UTC,True,"https://www.google.com/maps?q=31.7165,35.9995"
2026-01-02 18:23:22.902943164 +0000 UTC,511100389,24,23,128695.1,238.60,31.827676666666665,34.644194999999996,2026-01-02 18:14:23.532446355 +0000 UTC,31.717068333333334,35.999365,2026-01-02 18:23:22.902943164 +0000 UTC,True,"https://www.google.com/maps?q=31.717068333333334,35.999365"
2026-01-02 18:23:32.30858998 +0000 UTC,538005725,36,32,128920.6,240.24,31.832088333333335,34.642275000000005,2026-01-02 18:14:35.676222056 +0000 UTC,31.71707,35.99936666666667,2026-01-02 18:23:32.30858998 +0000 UTC,True,"https://www.google.com/maps?q=31.71707,35.99936666666667"
2026-01-02 18:24:00.381313373 +0000 UTC,247485200,0,0,135438.0,2257.17,31.809328333333333,34.57089833333334,2026-01-02 18:23:00.377820524 +0000 UTC,31.717076666666667,35.99937333333333,2026-01-02 18:24:00.381313373 +0000 UTC,True,"https://www.google.com/maps?q=31.717076666666667,35.99937333333333"
2026-01-02 18:24:34.779141018 +0000 UTC,511011035,3,10,72829.6,54.89,44.514905,38.01311833333333,2026-01-02 18:02:27.956750027 +0000 UTC,45.16323333333333,37.88188666666667,2026-01-02 18:24:34.779141018 +0000 UTC,True,"https://www.google.com/maps?q=45.16323333333333,37.88188666666667"
2026-01-02 18:24:46.174599459 +0000 UTC,370241000,47,46,136652.6,2287.30,31.717076666666667,35.99935833333333,2026-01-02 18:23:46.430649554 +0000 UTC,31.778599999999997,34.555973333333334,2026-01-02 18:24:46.174599459 +0000 UTC,True,"https://www.google.com/maps?q=31.778599999999997,34.555973333333334"
2026-01-02 18:24:48.142652012 +0000 UTC,244660004,47,48,26951.5,449.22,52.528145,5.4348399999999994,2026-01-02 18:23:48.146210512 +0000 UTC,52.458796666666665,5.816293333333333,2026-01-02 18:24:48.142652012 +0000 UTC,True,"https://www.google.com/maps?q=52.458796666666665,5.816293333333333"
2026-01-02 18:24:50.619308584 +0000 UTC,219133000,41,50,138081.7,1069.56,31.717086666666667,35.99937,2026-01-02 18:22:41.51811544 +0000 UTC,31.826663333333332,34.54437666666667,2026-01-02 18:24:50.619308584 +0000 UTC,True,"https://www.google.com/maps?q=31.826663333333332,34.54437666666667"
2026-01-02 18:25:00.359104149 +0000 UTC,247485200,0,0,135432.6,2258.05,31.717076666666667,35.99937333333333,2026-01-02 18:24:00.381313373 +0000 UTC,31.809336666666663,34.57095666666667,2026-01-02 18:25:00.359104149 +0000 UTC,True,"https://www.google.com/maps?q=31.809336666666663,34.57095666666667"
2026-01-02 18:25:31.411845223 +0000 UTC,273396190,31,5,33091.2,119.94,44.51543166666667,38.00955333333333,2026-01-02 18:20:55.523027562 +0000 UTC,44.64112333333333,38.38826166666667,2026-01-02 18:25:31.411845223 +0000 UTC,True,"https://www.google.com/maps?q=44.64112333333333,38.38826166666667"
2026-01-02 18:25:43.371557755 +0000 UTC,352140000,0,3,128489.4,703.23,31.717091666666665,35.999363333333335,2026-01-02 18:22:40.657250445 +0000 UTC,31.834076666666665,34.647075,2026-01-02 18:25:43.371557755 +0000 UTC,True,"https://www.google.com/maps?q=31.834076666666665,34.647075"
