cluster_id,first_time_utc,last_time_utc,event_count,distinct_mmsi,origin_center_lat,origin_center_lon,dest_center_lat,dest_center_lon
166,2025-12-22T18:23:33.282502+00:00,2025-12-22T18:24:07.041138+00:00,2,1,52.180862,4.180249,52.319440,3.899770
167,2025-12-22T23:48:17.715772+00:00,2025-12-22T23:48:17.715772+00:00,1,1,-27.169722,153.352400,-37.849303,144.927523
168,2025-12-22T23:52:59.264211+00:00,2025-12-23T19:21:17.149689+00:00,16,3,44.799796,37.832398,44.895951,38.063258
169,2025-12-23T00:00:48.171872+00:00,2025-12-23T00:31:21.626609+00:00,2,1,37.913694,23.056104,37.802335,23.675935
170,2025-12-23T00:01:41.547016+00:00,2025-12-23T00:01:41.547016+00:00,1,1,51.879473,4.445815,47.666990,19.119498
171,2025-12-23T00:04:51.743832+00:00,2025-12-23T00:05:31.500970+00:00,2,1,44.268358,8.448633,41.637850,5.010633
172,2025-12-23T00:09:46.877866+00:00,2025-12-23T15:39:37.221627+00:00,6,1,-37.847508,144.930391,-33.861439,151.188022
173,2025-12-23T00:11:14.388935+00:00,2025-12-23T00:11:14.388935+00:00,1,1,44.772340,37.611290,44.927343,37.535468
174,2025-12-23T00:12:39.022515+00:00,2025-12-23T19:01:29.864062+00:00,28,1,-37.847126,144.930706,-37.073860,149.907199
175,2025-12-23T00:14:07.815404+00:00,2025-12-23T00:14:07.815404+00:00,1,1,47.270683,-122.418300,24.809483,147.301700
176,2025-12-23T00:18:27.450766+00:00,2025-12-23T00:18:50.025024+00:00,2,1,28.425324,-16.142944,28.427378,-15.961618
177,2025-12-23T00:27:40.527015+00:00,2025-12-23T01:36:50.651727+00:00,4,1,28.371624,-16.060196,28.471418,-16.241935
178,2025-12-23T00:28:15.948256+00:00,2025-12-23T00:28:15.948256+00:00,1,1,44.929237,37.523212,44.768948,37.690898
179,2025-12-23T00:29:58.884736+00:00,2025-12-23T00:30:05.633434+00:00,2,1,55.651553,21.159031,55.340172,13.140040
180,2025-12-23T00:30:27.980660+00:00,2025-12-23T00:31:10.055975+00:00,2,1,57.238972,11.604454,54.992772,11.030198
181,2025-12-23T00:37:36.937293+00:00,2025-12-23T00:39:27.354087+00:00,2,1,47.270683,-122.418300,29.284933,127.189100
182,2025-12-23T00:41:56.403696+00:00,2025-12-23T01:01:07.699124+00:00,2,1,59.542308,18.590736,54.237857,18.755302
183,2025-12-23T00:44:05.420391+00:00,2025-12-23T00:44:39.214298+00:00,2,1,29.728179,-93.870004,45.598975,-122.454147
184,2025-12-23T00:44:23.639123+00:00,2025-12-23T00:44:38.686360+00:00,2,1,51.957838,5.651332,52.532295,5.435815
185,2025-12-23T00:45:46.758744+00:00,2025-12-23T00:45:46.758744+00:00,1,1,44.799185,37.831147,44.892997,38.076228
186,2025-12-23T00:49:24.224445+00:00,2025-12-23T00:49:24.224445+00:00,1,1,54.816170,19.422107,54.802972,19.962285
187,2025-12-23T00:52:28.720645+00:00,2025-12-23T00:52:28.720645+00:00,1,1,33.741492,-118.180672,33.649147,-118.192700
188,2025-12-23T00:52:58.300212+00:00,2025-12-23T00:52:58.300212+00:00,1,1,54.798528,19.953637,54.825433,19.397542
189,2025-12-23T00:55:22.009520+00:00,2025-12-23T00:57:16.756573+00:00,2,1,51.833277,-8.327620,52.219058,3.344422
190,2025-12-23T00:55:49.092092+00:00,2025-12-23T00:55:49.092092+00:00,1,1,54.397117,18.695567,54.384250,19.136683
191,2025-12-23T00:56:49.070618+00:00,2025-12-23T00:57:18.296935+00:00,2,1,54.390300,18.915592,54.389100,19.627267
192,2025-12-23T01:03:45.931132+00:00,2025-12-23T01:03:45.931132+00:00,1,1,-37.847025,144.930792,-38.290047,144.642575
193,2025-12-23T01:06:37.728131+00:00,2025-12-23T01:06:37.728131+00:00,1,1,-38.290047,144.642575,-16.928440,145.780257
194,2025-12-23T01:06:38.043328+00:00,2025-12-23T08:48:38.366549+00:00,2,1,-16.928448,145.780258,-37.847025,144.930792
195,2025-12-23T01:06:38.296872+00:00,2025-12-23T01:07:21.024285+00:00,2,1,52.378110,4.935360,51.961388,18.117977
196,2025-12-23T01:07:30.330767+00:00,2025-12-23T01:08:50.997528+00:00,2,1,55.685768,12.630508,55.279453,12.823947
197,2025-12-23T01:07:46.808620+00:00,2025-12-23T01:09:38.028090+00:00,2,1,-37.847033,144.930792,-38.002540,149.224792
198,2025-12-23T01:09:00.892828+00:00,2025-12-23T19:25:09.445989+00:00,5,4,44.790914,38.024393,45.168696,37.885617
199,2025-12-23T01:09:58.065130+00:00,2025-12-23T01:10:58.138667+00:00,2,1,46.102171,-122.946206,46.238455,-123.429887
200,2025-12-23T01:13:18.250667+00:00,2025-12-23T12:32:25.081577+00:00,32,1,26.097505,-80.169998,28.661551,-89.551535
201,2025-12-23T01:14:07.546300+00:00,2025-12-23T01:14:07.546300+00:00,1,1,44.840168,38.197440,44.717468,37.797557
202,2025-12-23T01:16:22.085844+00:00,2025-12-23T01:17:32.260730+00:00,2,1,22.304010,114.123020,24.375467,118.153440
203,2025-12-23T01:18:56.708348+00:00,2025-12-23T01:20:45.841735+00:00,2,1,53.174555,5.437870,51.894672,4.412805
204,2025-12-23T01:25:17.441996+00:00,2025-12-23T01:26:31.416213+00:00,2,1,54.098202,12.105942,54.383708,11.310340
205,2025-12-23T01:28:32.739146+00:00,2025-12-23T01:30:27.262975+00:00,2,1,47.270683,-122.418308,27.567533,125.920017
206,2025-12-23T01:30:48.115642+00:00,2025-12-23T01:30:48.115642+00:00,1,1,51.043382,1.627253,51.045247,2.089335
207,2025-12-23T01:32:42.420266+00:00,2025-12-23T01:36:10.394508+00:00,2,1,39.262827,-76.594978,37.531457,-76.099290
