received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url,spoofing_cluster_id,spoofing_confirmed
2025-12-30 07:18:33.010724886 +0000 UTC,244660225,31,33,19017.8,104.76,52.521361666666664,5.43511,2025-12-30 07:15:31.472235247 +0000 UTC,52.66043166666667,5.598986666666667,2025-12-30 07:18:33.010724886 +0000 UTC,True,"https://www.google.com/maps?q=52.66043166666667,5.598986666666667",362,True
2025-12-30 07:18:35.784303045 +0000 UTC,299999999,54,33,2248750.8,22268.52,59.441768333333336,24.767496666666666,2025-12-30 07:16:54.80088738 +0000 UTC,48.387683333333335,-4.498483333333334,2025-12-30 07:18:35.784303045 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",1,False
2025-12-30 07:18:59.554618127 +0000 UTC,244830098,24,56,29909.0,335.78,47.304901666666666,-2.114336666666667,2025-12-30 07:17:30.481674111 +0000 UTC,47.13682166666667,-2.42353,2025-12-30 07:18:59.554618127 +0000 UTC,True,"https://www.google.com/maps?q=47.13682166666667,-2.42353",209,False
2025-12-30 07:19:31.557805328 +0000 UTC,246061000,0,29,32861.9,369.92,51.453851666666665,3.7203533333333336,2025-12-30 07:18:02.722396817 +0000 UTC,51.40926666666667,3.251746666666667,2025-12-30 07:19:31.557805328 +0000 UTC,True,"https://www.google.com/maps?q=51.40926666666667,3.251746666666667",553,False
2025-12-30 07:19:46.294605233 +0000 UTC,244830098,56,45,29909.0,639.90,47.13682166666667,-2.42353,2025-12-30 07:18:59.554618127 +0000 UTC,47.30490333333333,-2.1143383333333334,2025-12-30 07:19:46.294605233 +0000 UTC,True,"https://www.google.com/maps?q=47.30490333333333,-2.1143383333333334",209,False
2025-12-30 07:19:52.664540248 +0000 UTC,228009700,43,51,29238.5,228.35,43.31153333333334,5.3624583333333335,2025-12-30 07:17:44.620676186 +0000 UTC,43.077443333333335,5.526738333333333,2025-12-30 07:19:52.664540248 +0000 UTC,True,"https://www.google.com/maps?q=43.077443333333335,5.526738333333333",575,False
2025-12-30 07:20:43.943813756 +0000 UTC,228009700,51,42,29238.5,570.18,43.077443333333335,5.526738333333333,2025-12-30 07:19:52.664540248 +0000 UTC,43.31153333333334,5.3624583333333335,2025-12-30 07:20:43.943813756 +0000 UTC,True,"https://www.google.com/maps?q=43.31153333333334,5.3624583333333335",575,False
2025-12-30 07:21:02.534712181 +0000 UTC,246061000,29,0,32861.8,361.21,51.40926666666667,3.251746666666667,2025-12-30 07:19:31.557805328 +0000 UTC,51.453853333333335,3.7203516666666667,2025-12-30 07:21:02.534712181 +0000 UTC,True,"https://www.google.com/maps?q=51.453853333333335,3.7203516666666667",553,False
2025-12-30 07:21:08.917846676 +0000 UTC,273396190,38,50,30221.7,61.04,44.72886666666667,37.774906666666666,2025-12-30 07:12:53.764434956 +0000 UTC,44.514825,38.010239999999996,2025-12-30 07:21:08.917846676 +0000 UTC,True,"https://www.google.com/maps?q=44.514825,38.010239999999996",138,True
2025-12-30 07:21:31.048060328 +0000 UTC,244660225,33,30,19018.2,106.82,52.66043166666667,5.598986666666667,2025-12-30 07:18:33.010724886 +0000 UTC,52.52135833333333,5.435106666666667,2025-12-30 07:21:31.048060328 +0000 UTC,True,"https://www.google.com/maps?q=52.52135833333333,5.435106666666667",362,True
2025-12-30 07:22:08.891207299 +0000 UTC,273396190,50,48,33291.2,555.10,44.514825,38.010239999999996,2025-12-30 07:21:08.917846676 +0000 UTC,44.64158333333333,38.391035,2025-12-30 07:22:08.891207299 +0000 UTC,True,"https://www.google.com/maps?q=44.64158333333333,38.391035",175,True
2025-12-30 07:22:40.443490401 +0000 UTC,273153100,0,40,33086.1,330.73,44.895125,38.05829333333334,2025-12-30 07:21:00.403077172 +0000 UTC,45.167183333333334,37.88778666666666,2025-12-30 07:22:40.443490401 +0000 UTC,True,"https://www.google.com/maps?q=45.167183333333334,37.88778666666666",159,True
2025-12-30 07:22:54.856192261 +0000 UTC,299999999,34,54,2248748.3,28805.20,48.387683333333335,-4.49845,2025-12-30 07:21:36.788746667 +0000 UTC,59.441765000000004,24.767485,2025-12-30 07:22:54.856192261 +0000 UTC,True,"https://www.google.com/maps?q=59.441765000000004,24.767485",1,False
2025-12-30 07:23:40.577736438 +0000 UTC,249600000,52,13,156790.2,1342.24,51.34217833333333,3.2128283333333334,2025-12-30 07:21:43.765333974 +0000 UTC,51.48373,0.9633883333333333,2025-12-30 07:23:40.577736438 +0000 UTC,True,"https://www.google.com/maps?q=51.48373,0.9633883333333333",576,False
2025-12-30 07:24:17.456790462 +0000 UTC,273214690,27,53,180040.0,460.09,42.894815,39.050401666666666,2025-12-30 07:17:46.145845909 +0000 UTC,44.25996333333333,37.848508333333335,2025-12-30 07:24:17.456790462 +0000 UTC,True,"https://www.google.com/maps?q=44.25996333333333,37.848508333333335",577,False
2025-12-30 07:24:35.423182675 +0000 UTC,299999999,18,32,2248748.7,23123.77,59.441765000000004,24.767485,2025-12-30 07:22:58.174834323 +0000 UTC,48.3877,-4.498483333333334,2025-12-30 07:24:35.423182675 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498483333333334",1,False
2025-12-30 07:24:41.949111458 +0000 UTC,255806476,44,41,430657.0,7831.56,51.958065000000005,4.074286666666667,2025-12-30 07:23:46.959167648 +0000 UTC,53.539676666666665,9.917573333333333,2025-12-30 07:24:41.949111458 +0000 UTC,True,"https://www.google.com/maps?q=53.539676666666665,9.917573333333333",578,False
2025-12-30 07:24:42.825119311 +0000 UTC,249600000,13,51,156790.1,2518.82,51.48373,0.9633883333333333,2025-12-30 07:23:40.577736438 +0000 UTC,51.34217666666667,3.2128266666666665,2025-12-30 07:24:42.825119311 +0000 UTC,True,"https://www.google.com/maps?q=51.34217666666667,3.2128266666666665",576,False
2025-12-30 07:24:47.800989226 +0000 UTC,273397190,24,27,49421.3,67.90,44.72819666666667,37.77603333333333,2025-12-30 07:12:39.951079028 +0000 UTC,44.64202,38.38930166666667,2025-12-30 07:24:47.800989226 +0000 UTC,True,"https://www.google.com/maps?q=44.64202,38.38930166666667",143,True
2025-12-30 07:26:21.867160139 +0000 UTC,563307900,11,21,58344.9,119.32,39.899919999999995,-75.135115,2025-12-30 07:18:12.879279856 +0000 UTC,39.48971166666667,-75.56033000000001,2025-12-30 07:26:21.867160139 +0000 UTC,True,"https://www.google.com/maps?q=39.48971166666667,-75.56033000000001",579,False
2025-12-30 07:26:24.168547632 +0000 UTC,273153100,56,24,48607.3,554.66,45.16490666666667,37.87808333333333,2025-12-30 07:24:56.534747234 +0000 UTC,44.731806666666664,37.79434166666667,2025-12-30 07:26:24.168547632 +0000 UTC,True,"https://www.google.com/maps?q=44.731806666666664,37.79434166666667",152,True
2025-12-30 07:26:36.155705356 +0000 UTC,244650331,52,34,1960442.5,48161.86,51.24606666666667,4.3828000000000005,2025-12-30 07:25:55.450416068 +0000 UTC,43.191633333333336,27.647016666666666,2025-12-30 07:26:36.155705356 +0000 UTC,True,"https://www.google.com/maps?q=43.191633333333336,27.647016666666666",580,False
2025-12-30 07:26:46.099239255 +0000 UTC,255806476,41,44,430654.3,3468.82,53.539676666666665,9.917573333333333,2025-12-30 07:24:41.949111458 +0000 UTC,51.958081666666665,4.074318333333333,2025-12-30 07:26:46.099239255 +0000 UTC,True,"https://www.google.com/maps?q=51.958081666666665,4.074318333333333",578,False
2025-12-30 07:27:16.953694082 +0000 UTC,244650331,34,14,1960442.5,48052.43,43.191633333333336,27.647016666666666,2025-12-30 07:26:36.155705356 +0000 UTC,51.24606666666667,4.3828000000000005,2025-12-30 07:27:16.953694082 +0000 UTC,True,"https://www.google.com/maps?q=51.24606666666667,4.3828000000000005",580,False
2025-12-30 07:28:19.841578039 +0000 UTC,273397190,27,56,48778.9,230.05,44.64202,38.38930166666667,2025-12-30 07:24:47.800989226 +0000 UTC,44.717018333333336,37.781438333333334,2025-12-30 07:28:19.841578039 +0000 UTC,True,"https://www.google.com/maps?q=44.717018333333336,37.781438333333334",147,True
2025-12-30 07:28:22.961237377 +0000 UTC,367371510,31,20,28598.3,260.50,38.937,-90.35003333333334,2025-12-30 07:26:33.179183066 +0000 UTC,38.9452,-90.01953333333333,2025-12-30 07:28:22.961237377 +0000 UTC,True,"https://www.google.com/maps?q=38.9452,-90.01953333333333",581,False
2025-12-30 07:28:26.995399108 +0000 UTC,244820055,21,23,303687.3,4906.35,46.061328333333336,-73.09654833333335,2025-12-30 07:27:25.098630985 +0000 UTC,48.33545166666667,-70.86990999999999,2025-12-30 07:28:26.995399108 +0000 UTC,True,"https://www.google.com/maps?q=48.33545166666667,-70.86990999999999",582,False
2025-12-30 07:28:31.555275769 +0000 UTC,244820055,23,28,199255.9,43697.66,48.33545166666667,-70.86990999999999,2025-12-30 07:28:26.995399108 +0000 UTC,46.643768333333334,-71.74469833333333,2025-12-30 07:28:31.555275769 +0000 UTC,True,"https://www.google.com/maps?q=46.643768333333334,-71.74469833333333",583,False
2025-12-30 07:28:56.240536657 +0000 UTC,299999999,32,55,2248745.9,27663.99,48.3877,-4.49845,2025-12-30 07:27:34.952688155 +0000 UTC,59.441763333333334,24.767466666666667,2025-12-30 07:28:56.240536657 +0000 UTC,True,"https://www.google.com/maps?q=59.441763333333334,24.767466666666667",1,False
2025-12-30 07:29:34.542386798 +0000 UTC,244820055,28,31,122302.0,1941.70,46.643768333333334,-71.74469833333333,2025-12-30 07:28:31.555275769 +0000 UTC,46.06135,-73.09652666666666,2025-12-30 07:29:34.542386798 +0000 UTC,True,"https://www.google.com/maps?q=46.06135,-73.09652666666666",584,False
2025-12-30 07:30:03.905769473 +0000 UTC,273396190,21,39,49685.9,131.38,44.64196666666667,38.39238666666667,2025-12-30 07:23:45.719236908 +0000 UTC,44.72685333333333,37.77536,2025-12-30 07:30:03.905769473 +0000 UTC,True,"https://www.google.com/maps?q=44.72685333333333,37.77536",142,True
2025-12-30 07:30:12.259983029 +0000 UTC,563307900,21,11,58344.8,253.24,39.48971166666667,-75.56033000000001,2025-12-30 07:26:21.867160139 +0000 UTC,39.899921666666664,-75.13512,2025-12-30 07:30:12.259983029 +0000 UTC,True,"https://www.google.com/maps?q=39.899921666666664,-75.13512",579,False
2025-12-30 07:30:22.962606795 +0000 UTC,367371510,59,23,29021.6,360.49,38.945683333333335,-90.02056666666667,2025-12-30 07:29:02.456687315 +0000 UTC,38.946733333333334,-90.35615,2025-12-30 07:30:22.962606795 +0000 UTC,True,"https://www.google.com/maps?q=38.946733333333334,-90.35615",581,False
2025-12-30 07:30:35.579200274 +0000 UTC,299999999,18,33,2248745.4,30704.96,59.441763333333334,24.767466666666667,2025-12-30 07:29:22.342006999 +0000 UTC,48.387683333333335,-4.4984166666666665,2025-12-30 07:30:35.579200274 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.4984166666666665",1,False
2025-12-30 07:31:58.302824243 +0000 UTC,299999999,33,18,2248746.1,27183.84,48.387683333333335,-4.4984166666666665,2025-12-30 07:30:35.579200274 +0000 UTC,59.441765000000004,24.767478333333333,2025-12-30 07:31:58.302824243 +0000 UTC,True,"https://www.google.com/maps?q=59.441765000000004,24.767478333333333",1,False
2025-12-30 07:32:39.140509682 +0000 UTC,273396190,41,14,10081.6,114.30,44.728921666666665,37.77551833333334,2025-12-30 07:31:10.937424878 +0000 UTC,44.68022,37.883116666666666,2025-12-30 07:32:39.140509682 +0000 UTC,True,"https://www.google.com/maps?q=44.68022,37.883116666666666",188,True
2025-12-30 07:32:42.518230582 +0000 UTC,249600000,51,57,65386.1,548.39,51.34217666666667,3.2128216666666662,2025-12-30 07:30:43.284284647 +0000 UTC,51.520725,2.314155,2025-12-30 07:32:42.518230582 +0000 UTC,True,"https://www.google.com/maps?q=51.520725,2.314155",585,False
2025-12-30 07:33:35.066254352 +0000 UTC,299999999,18,32,2248747.5,23239.64,59.441765000000004,24.767478333333333,2025-12-30 07:31:58.302824243 +0000 UTC,48.3877,-4.498466666666667,2025-12-30 07:33:35.066254352 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",1,False
2025-12-30 07:33:42.424533486 +0000 UTC,249600000,57,51,65386.0,1091.47,51.520725,2.314155,2025-12-30 07:32:42.518230582 +0000 UTC,51.34217666666667,3.2128200000000002,2025-12-30 07:33:42.424533486 +0000 UTC,True,"https://www.google.com/maps?q=51.34217666666667,3.2128200000000002",585,False
2025-12-30 07:34:55.814263083 +0000 UTC,299999999,32,55,2248747.3,27848.95,48.3877,-4.498466666666667,2025-12-30 07:33:35.066254352 +0000 UTC,59.441765000000004,24.767475,2025-12-30 07:34:55.814263083 +0000 UTC,True,"https://www.google.com/maps?q=59.441765000000004,24.767475",1,False
2025-12-30 07:36:04.486108052 +0000 UTC,273153100,4,4,21082.4,351.23,44.799843333333335,37.83061333333333,2025-12-30 07:35:04.46102679 +0000 UTC,44.895491666666665,38.06151333333333,2025-12-30 07:36:04.486108052 +0000 UTC,True,"https://www.google.com/maps?q=44.895491666666665,38.06151333333333",159,True
2025-12-30 07:36:19.049349299 +0000 UTC,273396190,38,55,19994.5,277.11,44.676701666666666,37.878820000000005,2025-12-30 07:35:06.895976732 +0000 UTC,44.524901666666665,38.01419,2025-12-30 07:36:19.049349299 +0000 UTC,True,"https://www.google.com/maps?q=44.524901666666665,38.01419",136,True
2025-12-30 07:36:35.455876176 +0000 UTC,299999999,55,32,2248747.3,22568.36,59.441765000000004,24.767475,2025-12-30 07:34:55.814263083 +0000 UTC,48.3877,-4.498466666666667,2025-12-30 07:36:35.455876176 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",1,False
2025-12-30 07:36:40.241335721 +0000 UTC,273214690,53,19,32296.8,43.48,44.25996333333333,37.848508333333335,2025-12-30 07:24:17.456790462 +0000 UTC,44.51039,37.64262333333333,2025-12-30 07:36:40.241335721 +0000 UTC,True,"https://www.google.com/maps?q=44.51039,37.64262333333333",9,True
2025-12-30 07:39:59.924177574 +0000 UTC,273397190,0,35,49614.8,86.12,44.72755166666666,37.77544833333333,2025-12-30 07:30:23.793548273 +0000 UTC,44.64158666666666,38.391265,2025-12-30 07:39:59.924177574 +0000 UTC,True,"https://www.google.com/maps?q=44.64158666666666,38.391265",142,True
2025-12-30 07:40:04.393321937 +0000 UTC,273153100,0,4,33175.5,518.20,44.89505833333333,38.05835666666667,2025-12-30 07:39:00.373108955 +0000 UTC,45.16571833333333,37.88073,2025-12-30 07:40:04.393321937 +0000 UTC,True,"https://www.google.com/maps?q=45.16571833333333,37.88073",139,True
2025-12-30 07:40:55.547129137 +0000 UTC,299999999,33,55,2248747.4,28242.15,48.387683333333335,-4.49845,2025-12-30 07:39:35.923335558 +0000 UTC,59.441763333333334,24.76747,2025-12-30 07:40:55.547129137 +0000 UTC,True,"https://www.google.com/maps?q=59.441763333333334,24.76747",1,False
2025-12-30 07:42:36.204335945 +0000 UTC,299999999,55,33,2248749.2,22340.67,59.441763333333334,24.76747,2025-12-30 07:40:55.547129137 +0000 UTC,48.387683333333335,-4.498483333333334,2025-12-30 07:42:36.204335945 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",1,False
2025-12-30 07:44:00.640857089 +0000 UTC,299999999,33,18,2248747.7,26632.41,48.387683333333335,-4.498483333333334,2025-12-30 07:42:36.204335945 +0000 UTC,59.44175333333333,24.76745,2025-12-30 07:44:00.640857089 +0000 UTC,True,"https://www.google.com/maps?q=59.44175333333333,24.76745",1,False
2025-12-30 07:45:00.507425231 +0000 UTC,273153100,40,0,49320.4,351.76,45.16495833333333,37.878765,2025-12-30 07:42:40.296182188 +0000 UTC,44.72492833333333,37.799985,2025-12-30 07:45:00.507425231 +0000 UTC,True,"https://www.google.com/maps?q=44.72492833333333,37.799985",152,True
2025-12-30 07:45:35.202777602 +0000 UTC,299999999,18,32,2248748.1,23780.69,59.44175333333333,24.76745,2025-12-30 07:44:00.640857089 +0000 UTC,48.38766666666667,-4.498466666666667,2025-12-30 07:45:35.202777602 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498466666666667",1,False
2025-12-30 07:46:54.615671672 +0000 UTC,299999999,32,54,2248749.1,28317.18,48.38766666666667,-4.498466666666667,2025-12-30 07:45:35.202777602 +0000 UTC,59.44175833333334,24.767465,2025-12-30 07:46:54.615671672 +0000 UTC,True,"https://www.google.com/maps?q=59.44175833333334,24.767465",1,False
2025-12-30 07:46:55.641439259 +0000 UTC,247055900,28,42,73650.1,993.83,40.75555,13.959983333333334,2025-12-30 07:45:41.533819331 +0000 UTC,40.09325,13.970781666666666,2025-12-30 07:46:55.641439259 +0000 UTC,True,"https://www.google.com/maps?q=40.09325,13.970781666666666",586,False
2025-12-30 07:47:38.11739751 +0000 UTC,273396190,59,14,30276.7,54.54,44.510083333333334,38.01162333333333,2025-12-30 07:38:23.012637107 +0000 UTC,44.72474666666667,37.77629833333334,2025-12-30 07:47:38.11739751 +0000 UTC,True,"https://www.google.com/maps?q=44.72474666666667,37.77629833333334",143,True
2025-12-30 07:48:02.931035831 +0000 UTC,273397190,7,39,49696.2,127.08,44.64230166666667,38.392336666666665,2025-12-30 07:41:31.860620067 +0000 UTC,44.72687666666666,37.77509166666667,2025-12-30 07:48:02.931035831 +0000 UTC,True,"https://www.google.com/maps?q=44.72687666666666,37.77509166666667",142,True
2025-12-30 07:48:36.859788228 +0000 UTC,299999999,18,34,2248747.8,22039.55,59.44175833333334,24.767465,2025-12-30 07:46:54.827393485 +0000 UTC,48.387683333333335,-4.498466666666667,2025-12-30 07:48:36.859788228 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498466666666667",1,False
2025-12-30 07:48:47.175512541 +0000 UTC,273214690,19,22,27858.8,38.32,44.51039,37.64262333333333,2025-12-30 07:36:40.241335721 +0000 UTC,44.705063333333335,37.86415,2025-12-30 07:48:47.175512541 +0000 UTC,True,"https://www.google.com/maps?q=44.705063333333335,37.86415",587,False
2025-12-30 07:51:56.527376463 +0000 UTC,244130690,45,55,139670.7,13180.05,53.40131833333333,-3.0103333333333335,2025-12-30 07:51:45.93024316 +0000 UTC,53.513850000000005,-5.1115216666666665,2025-12-30 07:51:56.527376463 +0000 UTC,True,"https://www.google.com/maps?q=53.513850000000005,-5.1115216666666665",588,False
2025-12-30 07:52:13.229010765 +0000 UTC,244670190,28,19,13913.8,81.26,50.808366666666664,7.030316666666667,2025-12-30 07:49:22.011785124 +0000 UTC,50.68325,7.027416666666666,2025-12-30 07:52:13.229010765 +0000 UTC,True,"https://www.google.com/maps?q=50.68325,7.027416666666666",589,False
2025-12-30 07:52:41.959738534 +0000 UTC,352004546,27,41,47993.0,26.82,45.167375,37.887475,2025-12-30 07:22:52.843341274 +0000 UTC,44.767309999999995,37.65853333333334,2025-12-30 07:52:41.959738534 +0000 UTC,True,"https://www.google.com/maps?q=44.767309999999995,37.65853333333334",590,True
2025-12-30 07:52:55.253701781 +0000 UTC,299999999,32,54,2248746.9,28135.34,48.3877,-4.498500000000001,2025-12-30 07:51:35.327646464 +0000 UTC,59.44174666666667,24.767446666666668,2025-12-30 07:52:55.253701781 +0000 UTC,True,"https://www.google.com/maps?q=59.44174666666667,24.767446666666668",1,False
2025-12-30 07:53:01.967745255 +0000 UTC,244670190,19,7,15054.6,308.88,50.68325,7.027416666666666,2025-12-30 07:52:13.229010765 +0000 UTC,50.81863333333333,7.02535,2025-12-30 07:53:01.967745255 +0000 UTC,True,"https://www.google.com/maps?q=50.81863333333333,7.02535",589,False
2025-12-30 07:54:04.443848439 +0000 UTC,273153100,4,4,21090.9,351.51,44.79974833333333,37.83068,2025-12-30 07:53:04.442347119 +0000 UTC,44.89573666666667,38.06142333333333,2025-12-30 07:54:04.443848439 +0000 UTC,True,"https://www.google.com/maps?q=44.89573666666667,38.06142333333333",159,True
2025-12-30 07:54:34.004580725 +0000 UTC,273396190,37,10,20291.8,95.66,44.67645666666667,37.882106666666665,2025-12-30 07:51:01.891362115 +0000 UTC,44.52088333333334,38.01607166666667,2025-12-30 07:54:34.004580725 +0000 UTC,True,"https://www.google.com/maps?q=44.52088333333334,38.01607166666667",136,True
2025-12-30 07:54:35.108421259 +0000 UTC,299999999,54,32,2248746.9,22520.19,59.44174666666667,24.767446666666668,2025-12-30 07:52:55.253701781 +0000 UTC,48.3877,-4.498500000000001,2025-12-30 07:54:35.108421259 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498500000000001",1,False
2025-12-30 07:54:47.061388547 +0000 UTC,244130690,55,47,139670.9,819.02,53.513850000000005,-5.1115216666666665,2025-12-30 07:51:56.527376463 +0000 UTC,53.40131833333333,-3.0103316666666666,2025-12-30 07:54:47.061388547 +0000 UTC,True,"https://www.google.com/maps?q=53.40131833333333,-3.0103316666666666",588,False
2025-12-30 07:57:01.570002806 +0000 UTC,219016938,16,59,10118.5,236.17,54.87956666666666,10.9821,2025-12-30 07:56:18.725809272 +0000 UTC,54.93118333333334,10.851750000000001,2025-12-30 07:57:01.570002806 +0000 UTC,True,"https://www.google.com/maps?q=54.93118333333334,10.851750000000001",591,False
2025-12-30 07:57:03.778186284 +0000 UTC,273397190,39,39,30217.7,62.84,44.72907,37.77515166666667,2025-12-30 07:49:02.880148533 +0000 UTC,44.514876666666666,38.010130000000004,2025-12-30 07:57:03.778186284 +0000 UTC,True,"https://www.google.com/maps?q=44.514876666666666,38.010130000000004",138,True
2025-12-30 07:58:20.311485908 +0000 UTC,273153100,0,20,33482.7,422.57,44.89512,38.058391666666665,2025-12-30 07:57:01.076035715 +0000 UTC,45.16929833333334,37.88223666666667,2025-12-30 07:58:20.311485908 +0000 UTC,True,"https://www.google.com/maps?q=45.16929833333334,37.88223666666667",139,True
2025-12-30 07:58:55.602642456 +0000 UTC,299999999,33,55,2248748.2,28345.06,48.38766666666667,-4.498433333333334,2025-12-30 07:57:36.267889239 +0000 UTC,59.44176,24.76748,2025-12-30 07:58:55.602642456 +0000 UTC,True,"https://www.google.com/maps?q=59.44176,24.76748",1,False
2025-12-30 08:00:36.580046372 +0000 UTC,299999999,18,34,2248746.1,22830.97,59.44176,24.76748,2025-12-30 07:58:58.084625712 +0000 UTC,48.38771666666666,-4.498466666666667,2025-12-30 08:00:36.580046372 +0000 UTC,True,"https://www.google.com/maps?q=48.38771666666666,-4.498466666666667",1,False
2025-12-30 08:02:00.848187045 +0000 UTC,273153100,36,0,48526.6,575.75,45.16486166666667,37.879145,2025-12-30 08:00:36.563997652 +0000 UTC,44.73343666666666,37.786206666666665,2025-12-30 08:02:00.848187045 +0000 UTC,True,"https://www.google.com/maps?q=44.73343666666666,37.786206666666665",152,True
2025-12-30 08:04:07.629636579 +0000 UTC,246061000,1,5,1586035.8,24172.29,51.453835000000005,3.7203533333333336,2025-12-30 08:03:02.015846264 +0000 UTC,40.14689333333333,-8.850261666666666,2025-12-30 08:04:07.629636579 +0000 UTC,True,"https://www.google.com/maps?q=40.14689333333333,-8.850261666666666",592,False
2025-12-30 08:04:11.000267738 +0000 UTC,273397190,39,46,28642.2,67.04,44.514876666666666,38.010130000000004,2025-12-30 07:57:03.778186284 +0000 UTC,44.71611166666666,37.78424333333333,2025-12-30 08:04:11.000267738 +0000 UTC,True,"https://www.google.com/maps?q=44.71611166666666,37.78424333333333",138,True
2025-12-30 08:04:54.481106832 +0000 UTC,299999999,33,54,2248750.3,28779.39,48.3877,-4.498483333333334,2025-12-30 08:03:36.343571968 +0000 UTC,59.44177166666667,24.76751,2025-12-30 08:04:54.481106832 +0000 UTC,True,"https://www.google.com/maps?q=59.44177166666667,24.76751",1,False
2025-12-30 08:05:05.160674693 +0000 UTC,273396190,10,40,29547.2,46.81,44.52088333333334,38.01607166666667,2025-12-30 07:54:34.004580725 +0000 UTC,44.72380166666667,37.77503,2025-12-30 08:05:05.160674693 +0000 UTC,True,"https://www.google.com/maps?q=44.72380166666667,37.77503",143,True
2025-12-30 08:05:27.906497286 +0000 UTC,249176000,16,27,229230.7,1758.05,53.345731666666666,-6.218361666666667,2025-12-30 08:03:17.517494429 +0000 UTC,54.03185166666666,-2.9351166666666666,2025-12-30 08:05:27.906497286 +0000 UTC,True,"https://www.google.com/maps?q=54.03185166666666,-2.9351166666666666",40,False
2025-12-30 08:06:01.257223731 +0000 UTC,246061000,5,0,1586037.1,13958.20,40.14689333333333,-8.850261666666666,2025-12-30 08:04:07.629636579 +0000 UTC,51.45385,3.720355,2025-12-30 08:06:01.257223731 +0000 UTC,True,"https://www.google.com/maps?q=51.45385,3.720355",592,False
2025-12-30 08:06:35.638883901 +0000 UTC,299999999,54,33,2248751.2,22230.14,59.44177166666667,24.76751,2025-12-30 08:04:54.481106832 +0000 UTC,48.3877,-4.498500000000001,2025-12-30 08:06:35.638883901 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498500000000001",1,False
2025-12-30 08:07:57.86186424 +0000 UTC,299999999,33,18,2248750.5,27349.42,48.3877,-4.498500000000001,2025-12-30 08:06:35.638883901 +0000 UTC,59.441766666666666,24.7675,2025-12-30 08:07:57.86186424 +0000 UTC,True,"https://www.google.com/maps?q=59.441766666666666,24.7675",1,False
2025-12-30 08:09:17.1211592 +0000 UTC,249176000,27,16,229230.5,1000.07,54.03185166666666,-2.9351166666666666,2025-12-30 08:05:27.906497286 +0000 UTC,53.345733333333335,-6.2183600000000006,2025-12-30 08:09:17.1211592 +0000 UTC,True,"https://www.google.com/maps?q=53.345733333333335,-6.2183600000000006",40,False
2025-12-30 08:09:36.721235826 +0000 UTC,299999999,18,34,2248748.7,22746.95,59.441766666666666,24.7675,2025-12-30 08:07:57.86186424 +0000 UTC,48.3877,-4.498466666666667,2025-12-30 08:09:36.721235826 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",1,False
2025-12-30 08:09:41.346111422 +0000 UTC,246061000,59,39,318481.8,8171.56,51.45385,3.720355,2025-12-30 08:09:02.371673476 +0000 UTC,50.27111166666667,-0.41341,2025-12-30 08:09:41.346111422 +0000 UTC,True,"https://www.google.com/maps?q=50.27111166666667,-0.41341",593,False
2025-12-30 08:10:55.520380896 +0000 UTC,299999999,34,55,2248748.0,28537.72,48.3877,-4.498466666666667,2025-12-30 08:09:36.721235826 +0000 UTC,59.441763333333334,24.767488333333333,2025-12-30 08:10:55.520380896 +0000 UTC,True,"https://www.google.com/maps?q=59.441763333333334,24.767488333333333",1,False
2025-12-30 08:12:00.960688525 +0000 UTC,273153100,56,0,20951.3,325.26,44.79981833333333,37.830978333333334,2025-12-30 08:10:56.546508951 +0000 UTC,44.894553333333334,38.06070166666667,2025-12-30 08:12:00.960688525 +0000 UTC,True,"https://www.google.com/maps?q=44.894553333333334,38.06070166666667",159,True
2025-12-30 08:12:03.174289863 +0000 UTC,246061000,39,1,318481.8,2245.55,50.27111166666667,-0.41341,2025-12-30 08:09:41.346111422 +0000 UTC,51.45385,3.720355,2025-12-30 08:12:03.174289863 +0000 UTC,True,"https://www.google.com/maps?q=51.45385,3.720355",593,False
2025-12-30 08:12:36.679486749 +0000 UTC,299999999,55,34,2248746.2,22229.80,59.441763333333334,24.767488333333333,2025-12-30 08:10:55.520380896 +0000 UTC,48.3877,-4.498433333333334,2025-12-30 08:12:36.679486749 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498433333333334",1,False
2025-12-30 08:13:01.18672805 +0000 UTC,244830098,25,0,44717.9,300.88,47.30490333333333,-2.1143483333333335,2025-12-30 08:10:32.564274557 +0000 UTC,47.07595833333333,-2.6008799999999996,2025-12-30 08:13:01.18672805 +0000 UTC,True,"https://www.google.com/maps?q=47.07595833333333,-2.6008799999999996",594,False
