received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url,spoofing_cluster_id,spoofing_confirmed
2026-01-03 11:05:30.24544261 +0000 UTC,299999999,26,28,2248752.6,12303.66,59.44179,24.76754,2026-01-03 11:02:27.474356818 +0000 UTC,48.3877,-4.498483333333334,2026-01-03 11:05:30.24544261 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498483333333334",4,False
2026-01-03 11:08:09.222841356 +0000 UTC,367528110,48,15,230006.7,2890.30,30.062333333333335,-93.26636666666667,2026-01-03 11:06:49.6439437 +0000 UTC,29.572333333333333,-90.95004999999999,2026-01-03 11:08:09.222841356 +0000 UTC,True,"https://www.google.com/maps?q=29.572333333333333,-90.95004999999999",92,False
2026-01-03 11:08:28.218150231 +0000 UTC,299999999,28,27,2248753.1,12635.38,48.3877,-4.498483333333334,2026-01-03 11:05:30.24544261 +0000 UTC,59.441786666666665,24.76755166666667,2026-01-03 11:08:28.218150231 +0000 UTC,True,"https://www.google.com/maps?q=59.441786666666665,24.76755166666667",4,False
2026-01-03 11:08:51.161934177 +0000 UTC,255806484,24,50,194353.1,946.65,51.49032833333333,1.6534550000000001,2026-01-03 11:05:25.856388632 +0000 UTC,51.88145,4.40141,2026-01-03 11:08:51.161934177 +0000 UTC,True,"https://www.google.com/maps?q=51.88145,4.40141",102,False
2026-01-03 11:10:19.321417887 +0000 UTC,563307900,49,18,68241.7,84.31,36.753076666666665,-75.59771500000001,2026-01-03 10:56:49.878328906 +0000 UTC,36.874635,-76.34910833333333,2026-01-03 11:10:19.321417887 +0000 UTC,True,"https://www.google.com/maps?q=36.874635,-76.34910833333333",99,False
2026-01-03 11:10:36.985920892 +0000 UTC,211665590,2,36,39610.4,1160.91,51.25464833333333,6.7412,2026-01-03 11:10:02.865826278 +0000 UTC,50.929228333333334,6.97192,2026-01-03 11:10:36.985920892 +0000 UTC,True,"https://www.google.com/maps?q=50.929228333333334,6.97192",74,False
2026-01-03 11:10:49.682990013 +0000 UTC,367528110,15,49,230006.7,1433.42,29.572333333333333,-90.95004999999999,2026-01-03 11:08:09.222841356 +0000 UTC,30.062333333333335,-93.26636666666667,2026-01-03 11:10:49.682990013 +0000 UTC,True,"https://www.google.com/maps?q=30.062333333333335,-93.26636666666667",92,False
2026-01-03 11:11:02.603869665 +0000 UTC,211665590,36,2,39611.1,1546.23,50.929228333333334,6.97192,2026-01-03 11:10:36.985920892 +0000 UTC,51.25466166666667,6.741223333333334,2026-01-03 11:11:02.603869665 +0000 UTC,True,"https://www.google.com/maps?q=51.25466166666667,6.741223333333334",74,False
2026-01-03 11:11:29.78817488 +0000 UTC,299999999,27,28,2248752.2,12385.04,59.441786666666665,24.76755166666667,2026-01-03 11:08:28.218150231 +0000 UTC,48.3877,-4.498466666666667,2026-01-03 11:11:29.78817488 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",4,False
2026-01-03 11:12:29.002747843 +0000 UTC,367528110,49,34,230595.4,2321.75,30.062333333333335,-93.26636666666667,2026-01-03 11:10:49.682990013 +0000 UTC,29.569666666666667,-90.94454999999999,2026-01-03 11:12:29.002747843 +0000 UTC,True,"https://www.google.com/maps?q=29.569666666666667,-90.94454999999999",92,False
2026-01-03 11:13:36.442231776 +0000 UTC,211665590,13,36,39616.0,1716.08,51.25472,6.74124,2026-01-03 11:13:13.357024107 +0000 UTC,50.92923333333333,6.971918333333333,2026-01-03 11:13:36.442231776 +0000 UTC,True,"https://www.google.com/maps?q=50.92923333333333,6.971918333333333",74,False
2026-01-03 11:14:09.438390859 +0000 UTC,249600000,6,27,49621.4,1069.53,51.342173333333335,3.21283,2026-01-03 11:13:23.042944103 +0000 UTC,51.577358333333336,2.6041366666666668,2026-01-03 11:14:09.438390859 +0000 UTC,True,"https://www.google.com/maps?q=51.577358333333336,2.6041366666666668",103,False
2026-01-03 11:14:19.215130592 +0000 UTC,367528110,55,18,230642.6,2574.82,29.569483333333334,-90.94409999999999,2026-01-03 11:12:49.638849412 +0000 UTC,30.062333333333335,-93.26636666666667,2026-01-03 11:14:19.215130592 +0000 UTC,True,"https://www.google.com/maps?q=30.062333333333335,-93.26636666666667",92,False
2026-01-03 11:15:19.215190986 +0000 UTC,367528110,18,24,230985.8,3849.76,30.062333333333335,-93.26636666666667,2026-01-03 11:14:19.215130592 +0000 UTC,29.567966666666667,-90.94088333333335,2026-01-03 11:15:19.215190986 +0000 UTC,True,"https://www.google.com/maps?q=29.567966666666667,-90.94088333333335",92,False
2026-01-03 11:16:22.813490345 +0000 UTC,249600000,27,6,49620.8,372.04,51.577358333333336,2.6041366666666668,2026-01-03 11:14:09.438390859 +0000 UTC,51.34217833333333,3.212825,2026-01-03 11:16:22.813490345 +0000 UTC,True,"https://www.google.com/maps?q=51.34217833333333,3.212825",103,False
2026-01-03 11:17:28.117707931 +0000 UTC,367528110,24,27,231127.1,3354.39,29.567316666666667,-90.93956666666666,2026-01-03 11:16:19.214883359 +0000 UTC,30.062333333333335,-93.26636666666667,2026-01-03 11:17:28.117707931 +0000 UTC,True,"https://www.google.com/maps?q=30.062333333333335,-93.26636666666667",92,False
2026-01-03 11:20:18.240810143 +0000 UTC,636018138,41,16,1043314.3,357.78,43.335951666666666,-3.033845,2026-01-03 10:31:42.157543035 +0000 UTC,51.418425,4.032616666666667,2026-01-03 11:20:18.240810143 +0000 UTC,True,"https://www.google.com/maps?q=51.418425,4.032616666666667",104,False
2026-01-03 11:20:27.529376392 +0000 UTC,299999999,28,26,2248752.6,12661.16,48.387683333333335,-4.49845,2026-01-03 11:17:29.919035765 +0000 UTC,59.441784999999996,24.767553333333336,2026-01-03 11:20:27.529376392 +0000 UTC,True,"https://www.google.com/maps?q=59.441784999999996,24.767553333333336",4,False
2026-01-03 11:20:59.351409495 +0000 UTC,367528110,27,4,231767.2,1097.21,30.062333333333335,-93.26636666666667,2026-01-03 11:17:28.117707931 +0000 UTC,29.564433333333334,-90.93358333333335,2026-01-03 11:20:59.351409495 +0000 UTC,True,"https://www.google.com/maps?q=29.564433333333334,-90.93358333333335",92,False
2026-01-03 11:23:29.171437743 +0000 UTC,367528110,23,28,231945.9,3257.46,29.563616666666668,-90.93191666666667,2026-01-03 11:22:17.966878582 +0000 UTC,30.062333333333335,-93.26636666666667,2026-01-03 11:23:29.171437743 +0000 UTC,True,"https://www.google.com/maps?q=30.062333333333335,-93.26636666666667",92,False
2026-01-03 11:23:30.609427786 +0000 UTC,299999999,18,29,2248744.4,12297.03,59.441784999999996,24.767553333333336,2026-01-03 11:20:27.740496508 +0000 UTC,48.38776666666667,-4.4984166666666665,2026-01-03 11:23:30.609427786 +0000 UTC,True,"https://www.google.com/maps?q=48.38776666666667,-4.4984166666666665",4,False
2026-01-03 11:23:31.861359647 +0000 UTC,636018138,16,30,1043314.0,5388.45,51.418425,4.032616666666667,2026-01-03 11:20:18.240810143 +0000 UTC,43.335953333333336,-3.033843333333333,2026-01-03 11:23:31.861359647 +0000 UTC,True,"https://www.google.com/maps?q=43.335953333333336,-3.033843333333333",104,False
2026-01-03 11:25:38.978160489 +0000 UTC,367528110,28,44,232411.2,3328.05,30.062333333333335,-93.26636666666667,2026-01-03 11:24:29.144079236 +0000 UTC,29.5617,-90.92751666666666,2026-01-03 11:25:38.978160489 +0000 UTC,True,"https://www.google.com/maps?q=29.5617,-90.92751666666666",92,False
2026-01-03 11:26:28.49866494 +0000 UTC,299999999,29,27,2248743.7,12641.26,48.38776666666667,-4.4984166666666665,2026-01-03 11:23:30.609427786 +0000 UTC,59.441786666666665,24.767538333333334,2026-01-03 11:26:28.49866494 +0000 UTC,True,"https://www.google.com/maps?q=59.441786666666665,24.767538333333334",4,False
2026-01-03 11:29:31.123888939 +0000 UTC,299999999,18,29,2248752.3,13940.83,59.441786666666665,24.767538333333334,2026-01-03 11:26:49.816941473 +0000 UTC,48.38766666666667,-4.498433333333334,2026-01-03 11:29:31.123888939 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498433333333334",4,False
2026-01-03 11:32:27.934094815 +0000 UTC,299999999,29,27,2248752.3,12718.45,48.38766666666667,-4.498433333333334,2026-01-03 11:29:31.123888939 +0000 UTC,59.441784999999996,24.767538333333334,2026-01-03 11:32:27.934094815 +0000 UTC,True,"https://www.google.com/maps?q=59.441784999999996,24.767538333333334",4,False
2026-01-03 11:34:50.473181364 +0000 UTC,255805899,5,27,39307.5,114.35,55.66793500000001,20.758368333333333,2026-01-03 11:29:06.726176687 +0000 UTC,55.527923333333334,20.183865,2026-01-03 11:34:50.473181364 +0000 UTC,True,"https://www.google.com/maps?q=55.527923333333334,20.183865",105,True
2026-01-03 11:35:29.598007097 +0000 UTC,299999999,27,28,2248749.8,12378.63,59.441784999999996,24.767538333333334,2026-01-03 11:32:27.934094815 +0000 UTC,48.38773333333334,-4.498483333333334,2026-01-03 11:35:29.598007097 +0000 UTC,True,"https://www.google.com/maps?q=48.38773333333334,-4.498483333333334",4,False
2026-01-03 11:38:27.657079423 +0000 UTC,299999999,28,26,2248749.7,12629.23,48.38773333333334,-4.498483333333334,2026-01-03 11:35:29.598007097 +0000 UTC,59.441786666666665,24.76753666666667,2026-01-03 11:38:27.657079423 +0000 UTC,True,"https://www.google.com/maps?q=59.441786666666665,24.76753666666667",4,False
2026-01-03 11:38:48.454810579 +0000 UTC,255805899,7,25,30435.8,391.07,55.53471666666667,20.158324999999998,2026-01-03 11:37:30.628000722 +0000 UTC,55.274541666666664,20.008573333333334,2026-01-03 11:38:48.454810579 +0000 UTC,True,"https://www.google.com/maps?q=55.274541666666664,20.008573333333334",106,False
2026-01-03 11:39:57.648501165 +0000 UTC,244500840,36,57,6817500.0,328254.03,52.372735,4.9105783333333335,2026-01-03 11:39:36.879525077 +0000 UTC,-8.79418,0.0069,2026-01-03 11:39:57.648501165 +0000 UTC,True,"https://www.google.com/maps?q=-8.79418,0.0069",98,True
2026-01-03 11:40:36.859608825 +0000 UTC,244500840,57,36,6817501.0,173866.58,-8.79418,0.0069,2026-01-03 11:39:57.648501165 +0000 UTC,52.372745,4.9105566666666665,2026-01-03 11:40:36.859608825 +0000 UTC,True,"https://www.google.com/maps?q=52.372745,4.9105566666666665",98,True
2026-01-03 11:41:29.991178099 +0000 UTC,299999999,26,28,2248756.2,12333.16,59.441786666666665,24.76753666666667,2026-01-03 11:38:27.657079423 +0000 UTC,48.38765,-4.498483333333334,2026-01-03 11:41:29.991178099 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.498483333333334",4,False
2026-01-03 11:43:18.790869036 +0000 UTC,367528110,54,17,234089.6,709.71,29.554666666666666,-90.91168333333333,2026-01-03 11:37:48.95216412 +0000 UTC,30.062333333333335,-93.26636666666667,2026-01-03 11:43:18.790869036 +0000 UTC,True,"https://www.google.com/maps?q=30.062333333333335,-93.26636666666667",92,False
2026-01-03 11:44:28.910835513 +0000 UTC,299999999,28,28,2248748.7,12568.48,48.38765,-4.498483333333334,2026-01-03 11:41:29.991178099 +0000 UTC,59.441715,24.767448333333334,2026-01-03 11:44:28.910835513 +0000 UTC,True,"https://www.google.com/maps?q=59.441715,24.767448333333334",4,False
2026-01-03 11:47:30.83851135 +0000 UTC,299999999,28,29,2248750.9,12360.69,59.441715,24.767448333333334,2026-01-03 11:44:28.910835513 +0000 UTC,48.38763333333333,-4.498500000000001,2026-01-03 11:47:30.83851135 +0000 UTC,True,"https://www.google.com/maps?q=48.38763333333333,-4.498500000000001",4,False
2026-01-03 11:48:19.509707629 +0000 UTC,255806484,49,3,119007.4,4167.56,51.88146833333334,4.401385,2026-01-03 11:47:50.954037677 +0000 UTC,51.781706666666665,2.6770033333333334,2026-01-03 11:48:19.509707629 +0000 UTC,True,"https://www.google.com/maps?q=51.781706666666665,2.6770033333333334",107,False
2026-01-03 11:50:28.777364373 +0000 UTC,299999999,29,28,2248757.1,12637.81,48.38763333333333,-4.498500000000001,2026-01-03 11:47:30.83851135 +0000 UTC,59.44177,24.767525,2026-01-03 11:50:28.777364373 +0000 UTC,True,"https://www.google.com/maps?q=59.44177,24.767525",4,False
2026-01-03 11:50:51.861650577 +0000 UTC,255806484,3,50,119004.7,781.12,51.781706666666665,2.6770033333333334,2026-01-03 11:48:19.509707629 +0000 UTC,51.881416666666674,4.401353333333334,2026-01-03 11:50:51.861650577 +0000 UTC,True,"https://www.google.com/maps?q=51.881416666666674,4.401353333333334",107,False
2026-01-03 11:53:31.228138287 +0000 UTC,299999999,28,29,2248748.4,12325.23,59.44177,24.767525,2026-01-03 11:50:28.777364373 +0000 UTC,48.3877,-4.498433333333334,2026-01-03 11:53:31.228138287 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498433333333334",4,False
2026-01-03 11:55:00.333068541 +0000 UTC,563307900,51,44,14005.0,109.30,36.87464166666667,-76.34914166666667,2026-01-03 11:52:52.199452616 +0000 UTC,36.995625000000004,-76.30532666666666,2026-01-03 11:55:00.333068541 +0000 UTC,True,"https://www.google.com/maps?q=36.995625000000004,-76.30532666666666",108,False
2026-01-03 11:56:27.496968305 +0000 UTC,299999999,29,27,2248748.1,12757.49,48.3877,-4.498433333333334,2026-01-03 11:53:31.228138287 +0000 UTC,59.441765000000004,24.767523333333333,2026-01-03 11:56:27.496968305 +0000 UTC,True,"https://www.google.com/maps?q=59.441765000000004,24.767523333333333",4,False
2026-01-03 11:56:58.225129564 +0000 UTC,367528110,17,3,236674.3,288.83,30.062333333333335,-93.26636666666667,2026-01-03 11:43:18.790869036 +0000 UTC,29.543499999999998,-90.88741666666667,2026-01-03 11:56:58.225129564 +0000 UTC,True,"https://www.google.com/maps?q=29.543499999999998,-90.88741666666667",92,False
2026-01-03 11:57:35.246025301 +0000 UTC,244830098,43,34,920300.9,8219.05,52.425198333333334,4.744466666666667,2026-01-03 11:55:43.274314614 +0000 UTC,44.91581,-0.54443,2026-01-03 11:57:35.246025301 +0000 UTC,True,"https://www.google.com/maps?q=44.91581,-0.54443",109,False
2026-01-03 11:58:13.237997274 +0000 UTC,563307900,44,12,14005.4,72.60,36.995625000000004,-76.30532666666666,2026-01-03 11:55:00.333068541 +0000 UTC,36.874633333333335,-76.34911833333334,2026-01-03 11:58:13.237997274 +0000 UTC,True,"https://www.google.com/maps?q=36.874633333333335,-76.34911833333334",108,False
2026-01-03 11:58:41.886760984 +0000 UTC,244830098,34,41,917079.3,13761.54,44.91581,-0.54443,2026-01-03 11:57:35.246025301 +0000 UTC,52.47147833333334,4.483551666666667,2026-01-03 11:58:41.886760984 +0000 UTC,True,"https://www.google.com/maps?q=52.47147833333334,4.483551666666667",109,False
2026-01-03 11:59:30.483919253 +0000 UTC,299999999,27,28,2248752.1,12289.14,59.441765000000004,24.767523333333333,2026-01-03 11:56:27.496968305 +0000 UTC,48.387683333333335,-4.498483333333334,2026-01-03 11:59:30.483919253 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",4,False
2026-01-03 12:01:43.711968416 +0000 UTC,244830098,41,43,18415.8,101.28,52.47147833333334,4.483551666666667,2026-01-03 11:58:41.886760984 +0000 UTC,52.42519,4.74446,2026-01-03 12:01:43.711968416 +0000 UTC,True,"https://www.google.com/maps?q=52.42519,4.74446",50,False
2026-01-03 12:02:28.936797084 +0000 UTC,299999999,28,28,2248752.9,12601.38,48.387683333333335,-4.498483333333334,2026-01-03 11:59:30.483919253 +0000 UTC,59.441768333333336,24.76753666666667,2026-01-03 12:02:28.936797084 +0000 UTC,True,"https://www.google.com/maps?q=59.441768333333336,24.76753666666667",4,False
2026-01-03 12:04:01.30909785 +0000 UTC,255806484,50,0,233399.9,3351.71,51.88143,4.401385,2026-01-03 12:02:51.672943569 +0000 UTC,51.4941,1.0734033333333335,2026-01-03 12:04:01.30909785 +0000 UTC,True,"https://www.google.com/maps?q=51.4941,1.0734033333333335",110,False
2026-01-03 12:05:29.518068818 +0000 UTC,299999999,28,27,2248755.1,12452.87,59.441768333333336,24.76753666666667,2026-01-03 12:02:28.936797084 +0000 UTC,48.38766666666667,-4.498500000000001,2026-01-03 12:05:29.518068818 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498500000000001",4,False
2026-01-03 12:05:52.067428172 +0000 UTC,255806484,0,51,233400.1,2107.29,51.4941,1.0734033333333335,2026-01-03 12:04:01.30909785 +0000 UTC,51.88142833333333,4.401388333333333,2026-01-03 12:05:52.067428172 +0000 UTC,True,"https://www.google.com/maps?q=51.88142833333333,4.401388333333333",110,False
2026-01-03 12:08:28.803221383 +0000 UTC,299999999,27,28,2248755.9,12542.90,48.38766666666667,-4.498500000000001,2026-01-03 12:05:29.518068818 +0000 UTC,59.44177,24.76755166666667,2026-01-03 12:08:28.803221383 +0000 UTC,True,"https://www.google.com/maps?q=59.44177,24.76755166666667",4,False
2026-01-03 12:11:29.48658252 +0000 UTC,299999999,28,27,2248746.8,12445.79,59.44177,24.76755166666667,2026-01-03 12:08:28.803221383 +0000 UTC,48.38775,-4.49845,2026-01-03 12:11:29.48658252 +0000 UTC,True,"https://www.google.com/maps?q=48.38775,-4.49845",4,False
2026-01-03 12:13:55.704956642 +0000 UTC,210461000,55,53,856368.9,7214.30,-32.04027833333333,115.74919,2026-01-03 12:11:57.000561559 +0000 UTC,-25.078976666666666,111.99378833333334,2026-01-03 12:13:55.704956642 +0000 UTC,True,"https://www.google.com/maps?q=-25.078976666666666,111.99378833333334",36,False
2026-01-03 12:14:27.737204365 +0000 UTC,299999999,27,27,2248745.9,12615.64,48.38775,-4.49845,2026-01-03 12:11:29.48658252 +0000 UTC,59.441766666666666,24.76753666666667,2026-01-03 12:14:27.737204365 +0000 UTC,True,"https://www.google.com/maps?q=59.441766666666666,24.76753666666667",4,False
2026-01-03 12:14:58.010511242 +0000 UTC,210461000,53,56,856368.6,13744.66,-25.078976666666666,111.99378833333334,2026-01-03 12:13:55.704956642 +0000 UTC,-32.040275,115.74919,2026-01-03 12:14:58.010511242 +0000 UTC,True,"https://www.google.com/maps?q=-32.040275,115.74919",36,False
2026-01-03 12:17:29.386402166 +0000 UTC,299999999,27,27,2248749.3,12379.63,59.441766666666666,24.76753666666667,2026-01-03 12:14:27.737204365 +0000 UTC,48.387683333333335,-4.4984166666666665,2026-01-03 12:17:29.386402166 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.4984166666666665",4,False
2026-01-03 12:20:27.87019371 +0000 UTC,299999999,27,27,2248746.1,12599.16,48.387683333333335,-4.4984166666666665,2026-01-03 12:17:29.386402166 +0000 UTC,59.44176166666667,24.76748,2026-01-03 12:20:27.87019371 +0000 UTC,True,"https://www.google.com/maps?q=59.44176166666667,24.76748",4,False
2026-01-03 12:21:16.917577045 +0000 UTC,244750660,15,16,56190.2,909.86,52.659151666666666,5.596896666666667,2026-01-03 12:20:15.160474107 +0000 UTC,52.412765,4.871555,2026-01-03 12:21:16.917577045 +0000 UTC,True,"https://www.google.com/maps?q=52.412765,4.871555",111,False
2026-01-03 12:23:16.359479037 +0000 UTC,244750660,16,16,56188.2,470.42,52.412765,4.871555,2026-01-03 12:21:16.917577045 +0000 UTC,52.659151666666666,5.596861666666666,2026-01-03 12:23:16.359479037 +0000 UTC,True,"https://www.google.com/maps?q=52.659151666666666,5.596861666666666",111,False
2026-01-03 12:23:31.045267712 +0000 UTC,299999999,27,29,2248747.1,12276.49,59.44176166666667,24.76748,2026-01-03 12:20:27.87019371 +0000 UTC,48.38771666666666,-4.498483333333334,2026-01-03 12:23:31.045267712 +0000 UTC,True,"https://www.google.com/maps?q=48.38771666666666,-4.498483333333334",4,False
2026-01-03 12:26:09.063552136 +0000 UTC,244750273,38,9,46977.7,1572.67,51.99149666666666,5.097426666666666,2026-01-03 12:25:39.192218446 +0000 UTC,52.39554166666667,4.89605,2026-01-03 12:26:09.063552136 +0000 UTC,True,"https://www.google.com/maps?q=52.39554166666667,4.89605",112,False
2026-01-03 12:28:41.981840779 +0000 UTC,244750273,9,41,46978.1,307.21,52.39554166666667,4.89605,2026-01-03 12:26:09.063552136 +0000 UTC,51.99149,5.097406666666667,2026-01-03 12:28:41.981840779 +0000 UTC,True,"https://www.google.com/maps?q=51.99149,5.097406666666667",112,False
2026-01-03 12:30:29.658604418 +0000 UTC,210708000,43,26,482734.0,4698.42,59.421166666666664,5.247433333333333,2026-01-03 12:28:46.914723802 +0000 UTC,57.2036,-1.8649333333333333,2026-01-03 12:30:29.658604418 +0000 UTC,True,"https://www.google.com/maps?q=57.2036,-1.8649333333333333",113,False
2026-01-03 12:31:47.152635344 +0000 UTC,210708000,26,44,482734.0,6229.31,57.2036,-1.8649333333333333,2026-01-03 12:30:29.658604418 +0000 UTC,59.421166666666664,5.247433333333333,2026-01-03 12:31:47.152635344 +0000 UTC,True,"https://www.google.com/maps?q=59.421166666666664,5.247433333333333",113,False
2026-01-03 12:32:27.504290494 +0000 UTC,299999999,28,27,2248747.6,12684.87,48.3877,-4.498483333333334,2026-01-03 12:29:30.226327918 +0000 UTC,59.44175499999999,24.76747,2026-01-03 12:32:27.504290494 +0000 UTC,True,"https://www.google.com/maps?q=59.44175499999999,24.76747",4,False
2026-01-03 12:35:29.599290697 +0000 UTC,299999999,18,28,2248744.0,14495.09,59.44175499999999,24.76747,2026-01-03 12:32:54.461012616 +0000 UTC,48.3877,-4.4984166666666665,2026-01-03 12:35:29.599290697 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.4984166666666665",4,False
2026-01-03 12:35:40.948099864 +0000 UTC,249600000,4,0,202277.4,2572.04,51.34217666666667,3.2128266666666665,2026-01-03 12:34:22.30343844 +0000 UTC,51.46914,0.30355666666666664,2026-01-03 12:35:40.948099864 +0000 UTC,True,"https://www.google.com/maps?q=51.46914,0.30355666666666664",114,False
2026-01-03 12:37:22.410246421 +0000 UTC,249600000,0,4,202277.3,1993.62,51.46914,0.30355666666666664,2026-01-03 12:35:40.948099864 +0000 UTC,51.342175,3.212825,2026-01-03 12:37:22.410246421 +0000 UTC,True,"https://www.google.com/maps?q=51.342175,3.212825",114,False
2026-01-03 12:38:28.845642012 +0000 UTC,299999999,28,28,2248744.5,12545.55,48.3877,-4.4984166666666665,2026-01-03 12:35:29.599290697 +0000 UTC,59.44175833333334,24.767476666666667,2026-01-03 12:38:28.845642012 +0000 UTC,True,"https://www.google.com/maps?q=59.44175833333334,24.767476666666667",4,False
2026-01-03 12:41:29.42738433 +0000 UTC,299999999,28,27,2248745.0,12452.78,59.44175833333334,24.767476666666667,2026-01-03 12:38:28.845642012 +0000 UTC,48.38771666666666,-4.49845,2026-01-03 12:41:29.42738433 +0000 UTC,True,"https://www.google.com/maps?q=48.38771666666666,-4.49845",4,False
2026-01-03 12:43:58.958710671 +0000 UTC,305741000,6,57,210464.9,1882.75,48.383496666666666,-4.46454,2026-01-03 12:42:07.172675833 +0000 UTC,47.294160000000005,-2.1582466666666664,2026-01-03 12:43:58.958710671 +0000 UTC,True,"https://www.google.com/maps?q=47.294160000000005,-2.1582466666666664",80,False
2026-01-03 12:44:12.220640301 +0000 UTC,563307900,12,10,68452.3,60.12,36.87464333333333,-76.34915500000001,2026-01-03 12:25:13.618722618 +0000 UTC,36.751978333333334,-75.59563333333334,2026-01-03 12:44:12.220640301 +0000 UTC,True,"https://www.google.com/maps?q=36.751978333333334,-75.59563333333334",99,False
2026-01-03 12:44:28.379348101 +0000 UTC,299999999,27,27,2248743.9,12566.19,48.38771666666666,-4.49845,2026-01-03 12:41:29.42738433 +0000 UTC,59.44175166666666,24.76746166666667,2026-01-03 12:44:28.379348101 +0000 UTC,True,"https://www.google.com/maps?q=59.44175166666666,24.76746166666667",4,False
2026-01-03 12:45:07.146105035 +0000 UTC,305741000,57,5,210464.8,3086.56,47.294160000000005,-2.1582466666666664,2026-01-03 12:43:58.958710671 +0000 UTC,48.383496666666666,-4.4645383333333335,2026-01-03 12:45:07.146105035 +0000 UTC,True,"https://www.google.com/maps?q=48.383496666666666,-4.4645383333333335",80,False
2026-01-03 12:45:14.357601927 +0000 UTC,310661000,5,13,203331.2,2988.32,33.57224166666666,-118.15276333333333,2026-01-03 12:44:06.315650828 +0000 UTC,31.85342166666667,-117.41100666666667,2026-01-03 12:45:14.357601927 +0000 UTC,True,"https://www.google.com/maps?q=31.85342166666667,-117.41100666666667",115,False
2026-01-03 12:46:06.458482552 +0000 UTC,310661000,13,5,203956.9,3914.65,31.85342166666667,-117.41100666666667,2026-01-03 12:45:14.357601927 +0000 UTC,33.577443333333335,-118.15535333333334,2026-01-03 12:46:06.458482552 +0000 UTC,True,"https://www.google.com/maps?q=33.577443333333335,-118.15535333333334",115,False
2026-01-03 12:47:29.388003901 +0000 UTC,299999999,27,27,2248746.1,12423.42,59.44175166666666,24.76746166666667,2026-01-03 12:44:28.379348101 +0000 UTC,48.3877,-4.498466666666667,2026-01-03 12:47:29.388003901 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",4,False
2026-01-03 12:48:21.775014695 +0000 UTC,305741000,6,20,210462.7,14222.87,48.383496666666666,-4.4645383333333335,2026-01-03 12:48:06.977533551 +0000 UTC,47.294176666666665,-2.158263333333333,2026-01-03 12:48:21.775014695 +0000 UTC,True,"https://www.google.com/maps?q=47.294176666666665,-2.158263333333333",80,False
2026-01-03 12:50:28.189891813 +0000 UTC,299999999,27,27,2248746.0,12576.75,48.3877,-4.498466666666667,2026-01-03 12:47:29.388003901 +0000 UTC,59.44174666666667,24.767463333333335,2026-01-03 12:50:28.189891813 +0000 UTC,True,"https://www.google.com/maps?q=59.44174666666667,24.767463333333335",4,False
2026-01-03 12:51:07.652023218 +0000 UTC,305741000,20,7,210462.7,1268.79,47.294176666666665,-2.158263333333333,2026-01-03 12:48:21.775014695 +0000 UTC,48.383496666666666,-4.4645383333333335,2026-01-03 12:51:07.652023218 +0000 UTC,True,"https://www.google.com/maps?q=48.383496666666666,-4.4645383333333335",80,False
2026-01-03 12:51:29.814673686 +0000 UTC,273254710,30,2,20115.1,93.79,44.71693833333333,37.83831166666666,2026-01-03 12:47:55.34352429 +0000 UTC,44.56324333333334,37.97239666666667,2026-01-03 12:51:29.814673686 +0000 UTC,True,"https://www.google.com/maps?q=44.56324333333334,37.97239666666667",116,False
2026-01-03 12:53:31.30387025 +0000 UTC,299999999,27,29,2248746.4,12280.58,59.44174666666667,24.767463333333335,2026-01-03 12:50:28.189891813 +0000 UTC,48.387683333333335,-4.49845,2026-01-03 12:53:31.30387025 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.49845",4,False
2026-01-03 12:55:13.558745523 +0000 UTC,563307900,10,12,68452.3,103.51,36.751978333333334,-75.59563333333334,2026-01-03 12:44:12.220640301 +0000 UTC,36.87464166666667,-76.34915500000001,2026-01-03 12:55:13.558745523 +0000 UTC,True,"https://www.google.com/maps?q=36.87464166666667,-76.34915500000001",99,False
2026-01-03 12:56:27.498008952 +0000 UTC,299999999,29,27,2248748.6,12762.90,48.387683333333335,-4.49845,2026-01-03 12:53:31.30387025 +0000 UTC,59.44175666666667,24.767498333333332,2026-01-03 12:56:27.498008952 +0000 UTC,True,"https://www.google.com/maps?q=59.44175666666667,24.767498333333332",4,False
2026-01-03 12:59:30.774800714 +0000 UTC,299999999,27,29,2248748.2,12269.68,59.44175666666667,24.767498333333332,2026-01-03 12:56:27.498008952 +0000 UTC,48.3877,-4.498466666666667,2026-01-03 12:59:30.774800714 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498466666666667",4,False
